the_geom,stop_code,stop_id,stop_desc,stop_name,stop_lat,OBJECTID_1,stop_lon,ROUTE,ROUTENAME,DIRECTION,STREETNAME,CROSSSTREE,LABEL
POINT (-83.04770704894017 42.354246135760704),LERINB,9947,Leland St & Rivard St,LELAND & RIVARD,42.354238,5435,-83.047703,,,,,,
POINT (-83.18878509635823 42.40145713780147),FKHBSB,9951,Fenkell St & Hubbell St,FENKEL & HUBBELL,42.401449,5436,-83.188781,,,,,,
POINT (-83.05200504843758 42.33196413157994),MNCAEB,9954,Michigan Ave & E Park Pl,MICHIGAN & CASS,42.331956,5437,-83.052001,,,,,,
POINT (-83.07914105926297 42.36181813569356),MCHONB,9961,Elijah Mc Coy Dr,ELIJAH MCCOY & HOLDEN,42.36181,5438,-83.079137,,,,,,
POINT (-83.0795320593631 42.36156813563116),MCHOSB,9962,Elijah Mc Coy Dr,ELIJAH MCCOY & HOLDEN,42.36156,5439,-83.079528,,,,,,
POINT (-83.05719605002069 42.33173713130489),THMNNB,9963,3rd Ave & Michigan Ave,Third & Michigan,42.331729,5440,-83.057192,,,,,,
POINT (-83.0616010530859 42.352517134823536),WDCNSB,9968,Woodward Ave & W Canfield St,WOODWARD & CANFIELD,42.352509,5441,-83.061597,,,,,,
POINT (-83.05232004860886 42.3328671317273),RPTC25,9970,E Park Pl & State St,ROSA PARKS TRANSIT 25,42.332859,5442,-83.052316,,,,,,
POINT (-83.05232104860261 42.33278713171298),RP21,9972,E Park Pl & State St,ROSA PARKS TRANSIT 21EB,42.332779,5443,-83.052317,,,,,,
POINT (-82.92980701833035 42.42485715370814),MREFEB,9973,Moross Rd & Harper Ave,MOROSS & EDSEL FORD (HARPER),42.424849,5444,-82.929803,,,,,,
POINT (-82.945132023601 42.43135515417729),MRRONB,9974,Moross Rd & Rossiter St,MOROSS & ROSSITER,42.431347,5445,-82.945128,,,,,,
POINT (-82.94713502428586 42.43215515422968),MRLDEB,9975,Moross Rd & Lansdowne St,MOROSS & LANSDOWNE,42.432147,5446,-82.947131,,,,,,
POINT (-82.94941802507346 42.43315215430466),MRLGEB,9976,Moross Rd & Laing Ave,MOROSS & LAING,42.433144,5447,-82.949414,,,,,,
POINT (-82.9513360257313 42.43394315435935),MORIEB,9977,Moross Rd & Riad St,MOROSS & RIAD,42.433935,5448,-82.951332,,,,,,
POINT (-82.95160802603111 42.436564154815166),KLWAEB,9979,Kelly Rd & Washtenaw Ave,KELLY & WASHTENAW,42.436556,5449,-82.951604,,,,,,
POINT (-82.94966702562468 42.438913155322346),KLROEB,9980,Kelly Rd & Roscommon Ave,KELLY & ROSCOMMON,42.438905,5450,-82.949663,,,,,,
POINT (-82.94764002519972 42.441360155850916),KEWLEB,9981,Kelly Rd & Woodland St,KELLY & WOODLAND,42.441352,5451,-82.947636,,,,,,
POINT (-82.94544002475068 42.44416415645104),KEEWEB,9982,Kelly Rd & Eastwood St,KELLY & EASTWOOD,42.444156,5452,-82.945436,,,,,,
POINT (-82.94386702443218 42.44620015688565),KEBREB,9983,Kelly Rd & Bringard Dr,KELLY & BRINGARD,42.446192,5453,-82.943863,,,,,,
POINT (-82.95299802628712 42.434456154375845),MRKEEB,9985,Moross Rd & Kelly Rd,MOROSS & KELLY,42.434448,5454,-82.952994,,,,,,
POINT (-82.94612102033254 42.38786114635854),MKMYWB,9986,Mack Ave & Maryland St,MACK & MARYLAND,42.387853,5455,-82.946117,,,,,,
POINT (-82.9501210215035 42.38707214603706),MKMSWB,9987,Mack Ave & Manistique St,MACK & MANISTIQUE,42.387064,5456,-82.950117,,,,,,
POINT (-83.11935707665923 42.42227414466875),PTMBNB,9989,Pontchartrain Blvd & Hamilton Rd,PONTCHARTRAIN & MID BLOCK,42.422266,5457,-83.119353,,,,,,
POINT (-83.12318007821128 42.42677514529822),PTGCNB,9990,Pontchartrain Blvd & Hamilton Rd,PONTCHARTRAIN & GOLF COURSE,42.426767,5458,-83.123176,,,,,,
POINT (-83.1056960702176 42.395325140478),GLTREB,9992,Glendale Ave & Trumbull Ave,GLENDALE & TRUMBULL,42.395317,5459,-83.105692,,,,,,
POINT (-83.10462006992091 42.395754140603366),GLLNWB,9994,Glendale Ave & Lincoln St,GLENDALE & LINCOLN,42.395746,5460,-83.104616,,,,,,
POINT (-83.15452908588102 42.40254113955099),FKCHNB,9995,Fenkell St & Cherrylawn St,FENKELL & CHERRYLAWN,42.402533,5461,-83.154525,,,,,,
POINT (-83.23531511064296 42.400683135547254),FKAUWB,9996,Fenkell St & Auburn St,FENKELL & AUBURN,42.400675,5462,-83.235311,,,,,,
POINT (-82.9555240234524 42.390481146402955),CMWANB,9997,Chalmers St & Waveney St,CHALMERS & WAVENEY,42.390473,5463,-82.95552,,,,,,
POINT (-82.96122802590432 42.39888114764744),CMSHNB,9998,Chalmers St & Southampton St,CHALMERS & SOUTHAMPTON,42.398873,5464,-82.961224,,,,,,
POINT (-82.96332002681328 42.4020781481245),CMLVNB,9999,Chalmers St & Linville Ave,CHALMERS & LINVILLE,42.40207,5465,-82.963316,,,,,,
POINT (-82.9750510330938 42.43436115336238),CMFDNB,10000,Chalmers St & Fordham St,CHALMERS & FORDHAM,42.434353,5466,-82.975047,,,,,,
POINT (-82.99058603852396 42.44200815402521),SRJANB,10001,E State Fair St & Joann St,STATE FAIR & JOANN,42.442,5467,-82.990582,,,,,,
POINT (-82.96637302814878 42.4068511488398),CMCDSB,10002,Chalmers St & Camden Ave,CHALMERS & CAMDEN,42.406843,5468,-82.966369,,,,,,
POINT (-82.96132702590778 42.39855114758403),CMSHSB,10003,Chalmers St & Southampton Ave,CHALMERS & SOUTHAMPTON,42.398543,5469,-82.961323,,,,,,
POINT (-82.95793302445695 42.393652146861285),CMFOSB,10004,Chalmers St & E Forest Ave,CHALMERS & FOREST,42.393644,5470,-82.957929,,,,,,
POINT (-82.95562202345548 42.39015014633932),CMWASB,10005,Chalmers St & Waveney St,CHALMERS & WAVENEY,42.390142,5471,-82.955618,,,,,,
POINT (-82.96132602387003 42.3737311431454),KECNSB,10006,Kercheval St & Conner St,KERCHEVAL & CONNER,42.373723,5472,-82.961322,,,,,,
POINT (-83.05524405718673 42.42614614826679),NESTSB,10007,E Nevada St & Justine Ave,NEVADA & SOJOUNER TRUTH HOMES,42.426138,5473,-83.05524,,,,,,
POINT (-82.9860710328635 42.39018614497154),SJSHEB,10008,Saint Jean St & Shoemaker Ave,ST JEAN & SHOEMAKER,42.390178,5474,-82.986067,,,,,,
POINT (-82.98641303298463 42.390374144989686),SHSJWB,10009,Shoemaker Ave & Saint Jean St,SHOEMAKER & ST. JEAN,42.390366,5475,-82.986409,,,,,,
POINT (-83.04273404921076 42.37621513991383),EGPTWB,10010,E Grand Blvd,E GRAND BLVD & G.M. POLETOWN PLANT,42.376207,5476,-83.04273,,,,,,
POINT (-82.95788302446937 42.39399214692432),CMFONB,10011,Chalmers St & E Forest Ave,CHALMERS & FOREST,42.393984,5477,-82.957879,,,,,,
POINT (-83.16761708629282 42.35863113111627),JYMYEB,10012,Joy Rd & Meyers Rd,JOY RD & MEYERS,42.358623,5478,-83.167613,,,,,,
POINT (-83.11958207102994 42.35319113232092),TIBWWB,10013,Tireman St & Beechwood St,TIREMAN & BEECHWOOD,42.353183,5479,-83.119578,,,,,,
POINT (-83.21553410040063 42.35056612750086),TISONS,10014,Tireman St & Southfield Frwy Service Dr,TIREMAN & SOUTHFIELD FWY,42.350558,5480,-83.21553,,,,,,
POINT (-83.23626510677593 42.35039112652799),TIEVWB,10015,Tireman St & Evergreen Rd,TIREMAN & EVERGREEN,42.350383,5481,-83.236261,,,,,,
POINT (-83.22158510317477 42.36157412919208),FACANB,10016,Faust Ave & Cathedral St,FAUST & CATHEDRAL,42.361566,5482,-83.221581,,,,,,
POINT (-83.23921311494627 42.43806914203419),EVFASB,10018,Evergreen Rd & Fargo St,EVERGREEN & FARGO,42.438061,5483,-83.239209,,,,,,
POINT (-83.23901211421807 42.43004614061371),EV7MNS,10019,Evergreen Rd & W 7 Mile Rd,EVERGREEN & SEVEN MILE NEAR,42.430038,5484,-83.239008,,,,,,
POINT (-83.23745111086656 42.39543213451344),EVEASB,10020,Evergreen Rd & Eaton St,EVERGREEN & EATON,42.395424,5485,-83.237447,,,,,,
POINT (-83.23690710973918 42.383841132470266),EVDVSB,10021,Evergreen Rd & W Davison Ave,EVERGREEN & DAVISON,42.383833,5486,-83.236903,,,,,,
POINT (-83.23669910970241 42.384172132538815),EVDVNB,10022,Evergreen Rd & W Davison Ave,EVERGREEN & DAVISON,42.384164,5487,-83.236695,,,,,,
POINT (-83.27549112057581 42.371087128438724),TEPYNB,10024,Telegraph Rd & Plymouth Rd,TELEGRAPH & PLYMOUTH,42.371079,5488,-83.275487,,,,,,
POINT (-83.22132710293427 42.35962512885578),DOFAEB,10025,Dover St & Faust Ave,DOVER & FAUST (Cody High),42.359617,5489,-83.221323,,,,,,
POINT (-83.05553805726356 42.42597714822333),NESJEB,10026,E Nevada St & Justine Ave,NEVADA 7 SOJOURNER TRUTH HOMES,42.425969,5490,-83.055534,,,,,,
POINT (-83.05703005773539 42.426112148179826),NEST2SB,10027,E Nevada St & Justine Ave,NEVADA 7 SOJOURNER TRUTH HOMES 2,42.426104,5491,-83.057026,,,,,,
POINT (-83.05221705311993 42.388148141617705),JOGLSB,10028,Joseph Campau St & Grayling Ave,JOSEPH CAMPAU & GRAYLING,42.38814,5492,-83.052213,,,,,,
POINT (-83.02630304147232 42.34374613484883),CHPPEB,10029,Chene St & Elmwood Park Dr,CHENE & PARKVIEW PLACE,42.343738,5493,-83.026299,,,,,,
POINT (-82.95099802013154 42.36704014241389),FRDISB,10030,Freud St & Dickerson St,FREUD & DICKERSON,42.367032,5494,-82.950994,,,,,,
POINT (-82.99523603715829 42.40799014773957),GUSTNB,10031,Gunston Ave & Gratiot Ave,GUNSTON & GRATIOT,42.407982,5495,-82.995232,,,,,,
POINT (-82.99707403797063 42.41096314818768),GUFLNB,10033,Gunston St & Flanders St,GUNSTON & FLANDERS,42.410955,5496,-82.99707,,,,,,
POINT (-83.00094503965205 42.41686314906664),GUNANB,10034,Gunston St & Engleside Dr,GUNSTON & NASHVILLE,42.416855,5497,-83.000941,,,,,,
POINT (-83.00206504014616 42.418662149337365),GUKENB,10035,Gunston St & Gunston Ave,GUNSTON & KENMOOR,42.418654,5498,-83.002061,,,,,,
POINT (-83.11061506338717 42.29381112210239),JFCRSB,10037,W Jefferson Ave & S Crossley St,JEFFERSON & CROSSLEY,42.293803,5499,-83.110611,,,,,,
POINT (-83.18773309662741 42.40863013912895),PRSMEB,10038,Puritan Ave & Strathmoor St,PURITAN & STRATHMOOR,42.408622,5500,-83.187729,,,,,,
POINT (-83.11397907401242 42.41033014278134),PREDEB,10039,Puritan St & Edward St,PURITAN & EDWARD,42.410322,5501,-83.113975,,,,,,
POINT (-83.21785910589051 42.4082891376981),PRSDWB,10040,Puritan Ave & Southfield Frwy Service Dr,PURITAN & SOUTHFIELD,42.408281,5502,-83.217855,,,,,,
POINT (-83.2561951157679 42.384844131771615),STODEB,10041,Schoolcraft Ave & W Outer Dr,SCHOOLCRAFT & W. OUTER DRIVE,42.384836,5503,-83.256191,,,,,,
POINT (-83.14008708049853 42.391320138203405),ECLVEB,10042,Ewald Cir & Livernois Ave,EWALD CIRCLE & LIVERNOIS-NEAR,42.391312,5504,-83.140083,,,,,,
POINT (-83.13951208035363 42.39171313829966),ECLVWB,10043,Ewald Cir & Livernois Ave,EWALD CIRCLE & LIVERNOIS - NEAR,42.391705,5505,-83.139508,,,,,,
POINT (-83.15333908437442 42.38874913714311),STNHWB,10044,Schoolcraft Ave & Northlawn St,SCHOOLCRAFT & NORTHLAWN,42.388741,5506,-83.153335,,,,,,
POINT (-83.22121410513671 42.38668913369221),STPEWB,10045,Schoolcraft Ave & Penrod St,SCHOOLCRAFT & PENROD,42.386681,5507,-83.22121,,,,,,
POINT (-83.00460804239965 42.43647415240293),HOLANB,10046,Hoover St & Lappin St,HOOVER & LAPPIN,42.436466,5508,-83.004604,,,,,,
POINT (-83.00488904322141 42.44538415398061),HOBRNB,10047,Hoover St & Bringard Dr,HOOVER & BRINGARD,42.445376,5509,-83.004885,,,,,,
POINT (-83.0036360429855 42.44721615436429),GBCHNB,10048,Groesbeck Hwy & Collingham Dr,GROESBECK & COLLINGHAM,42.447208,5510,-83.003632,,,,,,
POINT (-82.99743103347635 42.354920138151314),VDAGSB,10049,Van Dyke St & Agnes St,VAN DYKE & AGNES,42.354912,5511,-82.997427,,,,,,
POINT (-83.16077608971017 42.42553014336859),WYPKSB,10050,Wyoming St & Pickford Ave,WYOMING & PICKFORD,42.425522,5512,-83.160772,,,,,,
POINT (-83.15750708213722 42.34603512932367),WYCTSB,10051,Wyoming St & Castle St,WYOMING & CASTLE,42.346027,5513,-83.157503,,,,,,
POINT (-83.13617607125946 42.293709120928845),DBFTSB,10052,Dearborn St & W Fort St,DEARBORN & FORT,42.293701,5514,-83.136172,,,,,,
POINT (-83.12340906719822 42.29218212123255),DBHBSB,10053,Dearborn St & S Harbaugh St,DEARBORN & HARBAUGH,42.292174,5515,-83.123405,,,,,,
POINT (-83.15960108758858 42.404269139629065),WYJLNB,10055,Wyoming St & Keeler Ave,WYOMING & JOHN C. LODGE (KEELER),42.404261,5516,-83.159597,,,,,,
POINT (-83.1601330886723 42.41538714158857),16800WY,10056,Wyoming St & Grove St,16800 WYOMING,42.415379,5517,-83.160129,,,,,,
POINT (-82.94215801916413 42.38854214665902),MKNOWB,10057,Mack Ave & Nottingham Rd,MACK & NOTTINGHAM,42.388534,5518,-82.942154,,,,,,
POINT (-82.9878650321785 42.37510014219298),MKGLWB,10058,Mack Ave & Garland St,MACK & GARLAND,42.375092,5519,-82.987861,,,,,,
POINT (-82.92495101429469 42.393989148408934),MKGYEB,10059,Mack Ave & Grayton Rd,MACK & GRAYTON,42.393981,5520,-82.924947,,,,,,
POINT (-82.94444302457867 42.44581715679126),KEBGEB,10060,Kelly Rd & Bringard Dr,KELLY & BRINGARD,42.445809,5521,-82.944439,,,,,,
POINT (-82.94612702492255 42.44367315633233),KECUEB,10061,Kelly Rd & Rossini Dr,KELLY & CUSHING (ROSSINI),42.443665,5522,-82.946123,,,,,,
POINT (-82.93850102131226 42.42844415395659),MRBFEB,10062,Moross Rd & Balfour Rd,MOROSS & BALFOUR,42.428436,5523,-82.938497,,,,,,
POINT (-83.18747708912574 42.31869212307678),MNLPEB,10063,Michigan Ave & Lapham St,MICHIGAN & LAPHAM,42.318684,5524,-83.187473,,,,,,
POINT (-83.09177206067046 42.33152812970507),MN24EB,10064,Michigan Ave & 24th St,MICHIGAN & 24TH,42.33152,5525,-83.091768,,,,,,
POINT (-83.11414706755777 42.33135612866235),MNCBWB,10065,Michigan Ave & Campbell St,MICHIGAN & CAMPBELL,42.331348,5526,-83.114143,,,,,,
POINT (-83.1316120729353 42.33125012785302),MNCCWB,10067,Michigan Ave & Cecil St,MICHIGAN & CECIL,42.331242,5527,-83.131608,,,,,,
POINT (-83.17449508543754 42.32250112434625),MNCUWB,10068,Michigan Ave & Calhoun St,MICHIGAN & CALHOUN,42.322493,5528,-83.174491,,,,,,
POINT (-83.19369209089416 42.31690412247529),MNWLWB,10069,Michigan Ave & Walwit St,MICHIGAN & WALWIT,42.316896,5529,-83.193688,,,,,,
POINT (-83.04619504833384 42.35254513552476),RIMKNB,10070,Rivard St & Mack Ave,RIVARD & MACK,42.352537,5530,-83.046191,,,,,,
POINT (-83.04908804933193 42.35382713562333),CYLENB,10071,Chrysler Expy & Leland St,CHRYSLER S.D. & LELAND,42.353819,5531,-83.049084,,,,,,
POINT (-83.05018705681286 42.440532151063294),EOMONB,10072,E Outer Dr & Moenart St,OUTER DRIVE & MOENART,42.440524,5532,-83.050183,,,,,,
POINT (-83.04202805431667 42.440818151484024),EODWSB,10073,E Outer Dr & Dwyer St,OUTER DR. & DWYER,42.44081,5533,-83.042024,,,,,,
POINT (-83.06185505531839 42.37871313949552),CPCYSB,10074,Clay St & Chrysler Dr,CLAY & CHRYSLER FWY.,42.378705,5534,-83.061851,,,,,,
POINT (-83.04977404945849 42.35279013540688),CYMBSB,10075,Chrysler Dr,CHRYSLER S.D. MID BLOCK,42.352782,5535,-83.04977,,,,,,
POINT (-83.14748507545367 42.3023351219614),FEVRSB,10076,Ferney St & Vernor Hwy,FERNEY & VERNOR,42.302327,5536,-83.147481,,,,,,
POINT (-83.14296207345654 42.29499112085148),IDRVNB,10077,Industrial St & Riverside,INDUSTRIAL & RIVERSIDE DR.,42.294983,5537,-83.142958,,,,,,
POINT (-83.14574307457299 42.29814912129094),IDBKNB,10078,Industrial St & Berkshire St,INDUSTRIAL & BERKSHIRE,42.298141,5538,-83.145739,,,,,,
POINT (-83.14768107550681 42.3022461219366),FEDXNB,10079,Ferney St & Dix,FERNEY & DIX,42.302238,5539,-83.147677,,,,,,
POINT (-83.24409711691315 42.44361314279921),8MSOEB,10080,W 8 Mile Rd & Stout St,EIGHT MILE & STOUT,42.443605,5540,-83.244093,,,,,,
POINT (-83.0505120490372 42.34488513395943),BRALNB,10081,Brush St & Alfred St,BRUSH & ALFRED,42.344877,5541,-83.050508,,,,,,
POINT (-83.08300306653648 42.43557414869101),DEEMNB,10082,Dequindre St & Emery St,DEQUINDRE & EMERY,42.435566,5542,-83.082999,,,,,,
POINT (-83.08311306717836 42.4429271499977),DERENB,10083,Dequindre St & E Remington St,DEQUINDRE & REMINGTON,42.442919,5543,-83.083109,,,,,,
POINT (-83.06774006224538 42.44067615029338),EONOSB,10084,E Outer Dr & Norwood St,OUTER DRIVE & NORWOOD,42.440668,5544,-83.067736,,,,,,
POINT (-83.06973506284608 42.4404901501697),EOKLSB,10085,E Outer Dr & Klinger Ave,OUTER DRIVE & KLINGER,42.440482,5545,-83.069731,,,,,,
POINT (-83.07182606349186 42.44049215007524),EOCHSB,10086,E Outer Dr & Charest St,OUTER DRIVE & CHAREST,42.440484,5546,-83.071822,,,,,,
POINT (-83.07624206484547 42.440371149853405),EOMKSB,10087,E Outer Dr & Mackay St,OUTER DRIVE & MACKAY,42.440363,5547,-83.076238,,,,,,
POINT (-83.05771205255562 42.36066913645719),SAFASB,10088,Saint Antoine St & Saint Antoine St,ST. ANTOINE & FARNSWORTH,42.360661,5548,-83.057708,,,,,,
POINT (-83.05248005004852 42.349806134750864),SAMKSB,10089,Saint Antoine St & Mack Ave,ST. ANTOINE & MACK,42.349798,5549,-83.052476,,,,,,
POINT (-83.17980909459467 42.41360214037606),SFGVSB,10090,Schaefer Hwy & Grove St,SCHAEFER & GROVE,42.413594,5550,-83.179805,,,,,,
POINT (-83.1761080856007 42.31844112354702),SFBYSB,10091,Schaefer Rd & Bryan St,SCHAEFER & BRYAN,42.318433,5551,-83.176104,,,,,,
POINT (-83.13908207321677 42.30664212311237),VEMBEB,10092,W Vernor Hwy & Woodmere St,VERNOR MID BLOCK,42.306634,5552,-83.139078,,,,,,
POINT (-83.10686306405869 42.316103126262675),VEMIEB,10093,W Vernor Hwy & Military St,VERNOR & MILITARY,42.316095,5553,-83.106859,,,,,,
POINT (-83.06964805357221 42.32819913010926),BGRPEB,10094,Bagley St & Rosa Parks Blvd,BAGLEY & ROSA PARKS,42.328191,5554,-83.069644,,,,,,
POINT (-83.06438405196317 42.328382130379794),TRPOWB,10095,Trumbull St & Porter St,TRUMBULL & PORTER,42.328374,5555,-83.06438,,,,,,
POINT (-83.08079105674643 42.32499012903151),BG20WB,10096,Bagley St & 20th St,BAGLEY & 20TH,42.324982,5556,-83.080787,,,,,,
POINT (-83.10679006405229 42.316300126301215),VEMIWB,10097,W Vernor Hwy & Military St,VERNOR & MILITARY,42.316292,5557,-83.106786,,,,,,
POINT (-83.13918007325869 42.306785123133544),VEMBWB,10098,W Vernor Hwy & Woodmere St,VERNOR MID BLOCK,42.306777,5558,-83.139176,,,,,,
POINT (-83.21075709892739 42.35055712771618),TIMMEB,10099,Tireman St & Memorial St,TIREMAN & MEMORIAL,42.350549,5559,-83.210753,,,,,,
POINT (-83.20406209686954 42.35062912803297),TISMEB,10100,Tireman St & Saint Marys St,TIREMAN & ST. MARYS,42.350621,5560,-83.204058,,,,,,
POINT (-83.19028209264572 42.35092412871107),TISDEB,10101,Tireman St & Steadman Ave,TIREMAN & STEADMAN,42.350916,5561,-83.190278,,,,,,
POINT (-83.20965709860604 42.35077212780446),TIABWB,10102,Tireman St & Abington Ave,TIREMAN & ABINGTON,42.350764,5562,-83.209653,,,,,,
POINT (-83.21432410003655 42.350673127574936),TILOWB,10103,Tireman St & Longacre St,TIREMAN & LONGACRE,42.350665,5563,-83.21432,,,,,,
POINT (-83.22008110865303 42.43334214206342),SOVASB,10104,Southfield Frwy Service Dr & Vassar Ave,SOUTHFIELD & VASSAR,42.433334,5564,-83.220077,,,,,,
POINT (-83.22029110930661 42.440435143317835),SOTRSB,10105,Southfield Frwy Service Dr & Trojan St,SOUTHFIELD & TROJAN,42.440427,5565,-83.220287,,,,,,
POINT (-83.21979710806674 42.427331141005006),SOCLSB,10106,Southfield Frwy Service Dr & Clarita St,SOUTHFIELD & CLARITA,42.427323,5566,-83.219793,,,,,,
POINT (-83.2196941067254 42.41153613819364),SOVESB,10107,Southfield Frwy Service Dr & Verne St,SOUTHFIELD & VERNE,42.411528,5567,-83.21969,,,,,,
POINT (-83.21881010535115 42.398236135861715),SOCFSB,10108,Southfield Frwy Service Dr & Chalfonte St,SOUTHFIELD & CHALFONTE,42.398228,5568,-83.218806,,,,,,
POINT (-83.21839210465069 42.3913311346488),SOACSB,10109,Southfield Frwy Service Dr & Acacia St,SOUTHFIELD & ACACIA,42.391323,5569,-83.218388,,,,,,
POINT (-83.21801110394634 42.38423813340043),SODASB,10110,Southfield Frwy Service Dr & W Davison Ave,SOUTHFIELD & DAVISON,42.38423,5570,-83.218007,,,,,,
POINT (-83.21767910313262 42.37563513188002),SOCPSB,10111,Southfield Frwy Service Dr & Capitol St,SOUTHFIELD & CAPITOL,42.375627,5571,-83.217675,,,,,,
POINT (-83.21748110252598 42.36903413071061),SOELSB,10112,Southfield Frwy Service Dr & Elmira St,SOUTHFIELD & ELMIRA,42.369026,5572,-83.217477,,,,,,
POINT (-83.21690310110013 42.35392812803925),SOCOSB,10113,Southfield Frwy Service Dr & Constance St,SOUTHFIELD & CONSTANCE,42.35392,5573,-83.216899,,,,,,
POINT (-83.21708410056176 42.34672912674507),SOSASB,10114,Southfield Frwy Service Dr & Sawyer St,SOUTHFIELD & SAWYER,42.346721,5574,-83.21708,,,,,,
POINT (-83.21667909983564 42.3394401254611),SOWISB,10115,Southfield Frwy Service Dr & Whitlock St,SOUTHFIELD & WHITLOCK,42.339432,5575,-83.216675,,,,,,
POINT (-83.23522910492515 42.3318341232598),EGKWSB,10116,Evergreen Rd & Kirkwood Ave,EVERGREEN & KIRKWOOD,42.331826,5576,-83.235225,,,,,,
POINT (-83.2159460996547 42.33998512559176),SOWHNB,10117,Southfield Fwy & Whitlock Ave,SOUTHFIELD & WHITLOCK,42.339977,5577,-83.215942,,,,,,
POINT (-83.21600910016473 42.34593312665167),SOMBNB,10118,Southfield Fwy,SOUTHFIELD MID BL0CK,42.345925,5578,-83.216005,,,,,,
POINT (-83.21618510165948 42.3633821297603),SOFZNB,10119,Southfield Frwy Service Dr & Fitzpatrick St,SOUTHFIELD & FITZPATRICK,42.363374,5579,-83.216181,,,,,,
POINT (-83.21639410227742 42.37008113094689),SOELNB,10120,Southfield Frwy Service Dr & Elmira St,SOUTHFIELD & ELMIRA,42.370073,5580,-83.21639,,,,,,
POINT (-83.21748810440084 42.39168013475215),SOACNB,10121,Southfield Frwy Service Dr & Acacia Ave,SOUTHFIELD & ACACIA,42.391672,5581,-83.217484,,,,,,
POINT (-83.2179301050428 42.397789135822016),SOTONB,10122,Southfield Frwy Service Dr & Tournier St,SOUTHFIELD & TOURNIER,42.397781,5582,-83.217926,,,,,,
POINT (-83.21828810631253 42.41178613830219),SOVENB,10123,Southfield Frwy Service Dr & Verne St,SOUTHFIELD & VERNE,42.411778,5583,-83.218284,,,,,,
POINT (-83.21846210690813 42.41832513946028),SOODNB,10124,Southfield Frwy Service Dr & W Outer Dr,SOUTHFIELD & OUTER DRIVE (NEAR),42.418317,5584,-83.218458,,,,,,
POINT (-83.21878210779899 42.42787714114852),SOCLNB,10125,Southfield Frwy Service Dr & Clarita Ave,SOUTHFIELD & CLARITA,42.427869,5585,-83.218778,,,,,,
POINT (-83.21901710835235 42.43367314217088),SOVANB,10126,Southfield Frwy Service Dr & Vassar Ave,SOUTHFIELD & VASSAR,42.433665,5586,-83.219013,,,,,,
POINT (-83.21938610906375 42.44087314343705),SOTRNB,10127,Southfield Frwy Service Dr & Trojan St,SOUTHFIELD & TROJAN,42.440865,5587,-83.219382,,,,,,
POINT (-83.1444410723409 42.27582711735304),COBASB,10128,S Schaefer Hwy & S Bassett St,COOLIDGE & BASSETT,42.275819,5588,-83.144437,,,,,,
POINT (-83.33350613919697 42.38009012740108),MBIDEB,10129,Middlebelt Rd & Industrial Rd,MIDDLEBELT & INDUSTRIAL,42.380082,5589,-83.333502,,,,,,
POINT (-83.21797110294094 42.37222713125834),PYSDEB,10130,Plymouth Rd & Southfield Frwy Service Dr,PLYMOUTH & SOUTHFIELD (NEAR),42.372219,5590,-83.217967,,,,,,
POINT (-83.03781304972628 42.400939144554684),MTEVEB,10131,Mount Elliott Ave & Evaline St,MT. ELLIOTT & EVALINE,42.400931,5591,-83.037809,,,,,,
POINT (-83.02662804540871 42.39044214318484),MISCEB,10132,Miller Ave & Saint Cyril,MILLER & ST. CYRIL,42.390434,5592,-83.026624,,,,,,
POINT (-83.01789404294128 42.39323014407795),GEIREB,10133,Georgia Ave & Iroquois Ave,GEORGIA & IROQUOIS,42.393222,5593,-83.01789,,,,,,
